Fecha,Empresa,Tipo,Número Desde,Neto Gravado,Neto No Gravado,Op. Exentas,IVA,Neto,Imp. Total,Mes,Razon Social
14/03/2025,Marsicano Mariana De Los Milag,Facturas A,1152,294080,77868,0,61757,371948,433705,2025-03,Liftvan International
14/03/2025,Ingenieria Austral Sociedad De Responsabilidad Limitada,Facturas A,574,40741,0,0,8556,40741,49296,2025-03,Liftvan International
14/03/2025,Feadar S. A.,Facturas A,45536,238590,0,0,50104,238590,288694,2025-03,Liftvan International
14/03/2025,Corredores Viales Sociedad Anonima,Facturas A,8475177,2080,0,0,437,2080,2527,2025-03,Liftvan International
14/03/2025,Corredores Viales Sociedad Anonima,Facturas A,8573477,15600,0,0,3276,15600,19203,2025-03,Liftvan International
14/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,24879,1762397,0,0,370103,1762397,2132500,2025-03,Liftvan International
14/03/2025,Mazurkiewich Ramon Daniel,Facturas A,2490,720000,0,0,151200,720000,871200,2025-03,Liftvan International
14/03/2025,Jorge Causillas Sa,Facturas A,493,527054,0,0,110681,527054,637736,2025-03,Liftvan International
14/03/2025,Hapag-Lloyd Argentina S.R.L,Notas De Credito A,61727,0,0,-9184,0,-9184,-9184,2025-03,Liftvan International
15/03/2025,Autopistas Urbanas S A,Facturas A,1282864,81019,0,0,17014,81019,108970,2025-03,Liftvan International
15/03/2025,Autopistas De Buenos Aires (Aubasa) Sa S. A.,Facturas A,4214607,70416,0,0,14787,70416,88795,2025-03,Liftvan International
15/03/2025,Coordinacion Ecologica Area Metropolitana Sociedad Del Estado,Facturas A,4130473,75217,0,0,15795,75217,94472,2025-03,Liftvan International
15/03/2025,Flores Bertin German Pedro Antonio,Facturas C,322,0,59000,0,0,59000,59000,2025-03,Liftvan International
16/03/2025,Grupo Concesionario Del Oeste Sa,Facturas A,5972540,48417,0,0,10168,48417,59601,2025-03,Liftvan International
16/03/2025,Autopistas Del Sol S A,Facturas A,6889027,95101,0,2853,19971,97954,119922,2025-03,Liftvan International
17/03/2025,Aurelia S A C I Y F,Facturas A,224308,258721,0,0,54331,258721,318486,2025-03,Liftvan International
17/03/2025,Asin Jorge Alfredo,Facturas A,270,9500000,0,0,1995000,9500000,11495000,2025-03,Liftvan International
17/03/2025,Exolgan Sociedad Anonima,Facturas A,324500,422623,0,0,88751,422623,532927,2025-03,Liftvan International
17/03/2025,Exolgan Sociedad Anonima,Facturas A,324501,333059,0,0,69942,333059,419987,2025-03,Liftvan International
17/03/2025,Jara Valentin Alberto,Facturas C,428,0,90000,0,0,90000,90000,2025-03,Liftvan International
17/03/2025,Martinez Pollitzer Jimena,Facturas C,97,0,848835,0,0,848835,848835,2025-03,Liftvan International
17/03/2025,Espina Norma Adriana,Facturas C,667,0,1320000,0,0,1320000,1320000,2025-03,Liftvan International
18/03/2025,Edenred Argentina Sociedad Anonima,Facturas A,993332,220349,0,0,46273,220349,272924,2025-03,Liftvan International
18/03/2025,Huxley S.A.,Facturas A,32787,146914,0,0,30852,146914,177766,2025-03,Liftvan International
18/03/2025,Estudio Bosch Abogados S.R.L.,Facturas A,258,950000,0,0,199500,950000,1149500,2025-03,Liftvan International
18/03/2025,Beraldi Ricardo Tomas,Facturas A,715,1250000,0,0,262500,1250000,1512500,2025-03,Liftvan International
18/03/2025,Sucesion De Ursic Boris Rodolfo,Facturas A,11528,82645,0,0,17355,82645,100000,2025-03,Liftvan International
18/03/2025,Sucesion De Ursic Boris Rodolfo,Facturas A,11529,82645,0,0,17355,82645,100000,2025-03,Liftvan International
18/03/2025,Passerini Jorge Enrique,Facturas C,67,0,1500000,0,0,1500000,1500000,2025-03,Liftvan International
18/03/2025,Carcamo Mercegues Manuel Segundo,Facturas C,385,0,75000,0,0,75000,75000,2025-03,Liftvan International
19/03/2025,Pinturerias Caporaso Hermanos Srl,Facturas A,17592,11988,0,0,2517,11988,14505,2025-03,Liftvan International
19/03/2025,Hapag-Lloyd Argentina S.R.L,Facturas A,1181835,0,0,1159840,0,1159840,1159840,2025-03,Liftvan International
19/03/2025,Hapag-Lloyd Argentina S.R.L,Facturas A,1181836,0,0,1159840,0,1159840,1159840,2025-03,Liftvan International
19/03/2025,Hapag-Lloyd Argentina S.R.L,Facturas A,1181837,0,0,1159840,0,1159840,1159840,2025-03,Liftvan International
19/03/2025,Hapag-Lloyd Argentina S.R.L,Facturas A,1181838,0,0,1159840,0,1159840,1159840,2025-03,Liftvan International
19/03/2025,Hapag-Lloyd Argentina S.R.L,Facturas A,1181839,0,0,1159840,0,1159840,1159840,2025-03,Liftvan International
19/03/2025,Hapag-Lloyd Argentina S.R.L,Facturas A,1181840,0,0,1159840,0,1159840,1159840,2025-03,Liftvan International
19/03/2025,Hapag-Lloyd Argentina S.R.L,Facturas A,1181841,0,0,1159840,0,1159840,1159840,2025-03,Liftvan International
19/03/2025,Ba Comex S.A.,Facturas A,282,511214,0,0,107355,511214,618569,2025-03,Liftvan International
19/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,24944,2206612,0,0,463388,2206612,2670000,2025-03,Liftvan International
19/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,24950,1922022,0,0,403625,1922022,2325647,2025-03,Liftvan International
19/03/2025,Sumay Maria Veronica,Facturas A,1906,31248,17190,0,6562,48438,55000,2025-03,Liftvan International
19/03/2025,Gonzalez Sebastian Enrique,Facturas A,19,160000,0,0,33600,160000,193600,2025-03,Liftvan International
19/03/2025,Exolgan Sociedad Anonima,Facturas A,324887,1217400,0,0,255654,1217400,1535142,2025-03,Liftvan International
19/03/2025,Terminales Rio De La Plata Sociedad Anonima,Notas De Debito A,17739,900,0,0,189,900,1108,2025-03,Liftvan International
20/03/2025,Cip Seguridad Perimetral S.R.L.,Facturas A,737,163458,0,0,34326,163458,197784,2025-03,Liftvan International
20/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,24969,1766116,0,0,370884,1766116,2137000,2025-03,Liftvan International
20/03/2025,Nuevos Ayres Cargo S.A.,Facturas A,5420,0,1449253,0,0,1449253,1449253,2025-03,Liftvan International
20/03/2025,Flash Pack S.R.L.,Facturas A,9707,65256,0,0,13704,65256,78960,2025-03,Liftvan International
20/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,24974,2415460,0,0,507247,2415460,2922707,2025-03,Liftvan International
20/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,24971,1351240,0,0,283760,1351240,1635000,2025-03,Liftvan International
20/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,24973,8321453,0,0,1747505,8321453,10068958,2025-03,Liftvan International
20/03/2025,Rodriguez Oscar Alejandro,Facturas A,374,526500,0,0,110565,526500,637065,2025-03,Liftvan International
20/03/2025,Rodriguez Oscar Alejandro,Facturas A,376,656500,0,0,137865,656500,794365,2025-03,Liftvan International
20/03/2025,Two  Libreria Srl,Facturas A,367,167239,0,0,35120,167239,202360,2025-03,Liftvan International
20/03/2025,Sucesion De Ursic Boris Rodolfo,Facturas A,11536,60000,0,0,12600,60000,72600,2025-03,Liftvan International
20/03/2025,Sucesion De Ursic Boris Rodolfo,Facturas A,11537,132231,0,0,27769,132231,160000,2025-03,Liftvan International
20/03/2025,Terminal 4  S A,Facturas A,600539,606346,0,0,127333,606346,754901,2025-03,Liftvan International
20/03/2025,Exolgan Sociedad Anonima,Facturas A,318527,976186,0,0,204999,976186,1230970,2025-03,Liftvan International
20/03/2025,Exolgan Sociedad Anonima,Facturas A,318528,419405,0,0,88075,419405,528869,2025-03,Liftvan International
20/03/2025,Credito Y Caucion S.A. Compañia De Seguros,Notas De Credito A,113961,0,0,0,0,0,0,2025-03,Liftvan International
20/03/2025,Credito Y Caucion S.A. Compañia De Seguros,Notas De Credito A,113997,-523710,-12870,0,-109890,-536580,-646470,2025-03,Liftvan International
20/03/2025,Rodriguez Oscar Alejandro,Notas De Credito A,26,-526500,0,0,-110565,-526500,-637065,2025-03,Liftvan International
20/03/2025,Terminal 4  S A,Notas De Credito A,8810,-1641304,0,0,-344674,-1641304,-2043424,2025-03,Liftvan International
20/03/2025,Leiria Carlos Alberto,Facturas C,183,0,482000,0,0,482000,482000,2025-03,Liftvan International
20/03/2025,Leiria Carlos Alberto,Facturas C,182,0,1304000,0,0,1304000,1304000,2025-03,Liftvan International
21/03/2025,Sanabria Jose Saturino,Facturas A,1936,1276880,0,0,268145,1276880,1545025,2025-03,Liftvan International
21/03/2025,Aeropuertos Argentina 2000 S A,Facturas A,15989,129710,0,0,27250,129710,156960,2025-03,Liftvan International
21/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,24981,530083,0,0,111317,530083,641400,2025-03,Liftvan International
21/03/2025,Coto Centro Integral De Comercializacion Sociedad Anonima,Facturas A,144296,190713,0,0,40050,190713,240114,2025-03,Liftvan International
21/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,24982,706777,0,0,148423,706777,855200,2025-03,Liftvan International
21/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,24983,1590248,0,0,333952,1590248,1924200,2025-03,Liftvan International
21/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,24984,1060165,0,0,222635,1060165,1282800,2025-03,Liftvan International
21/03/2025,Bank S. A.,Facturas A,269613,76265,0,0,16016,76265,93501,2025-03,Liftvan International
21/03/2025,Bank S. A.,Facturas A,269615,305060,0,0,64063,305060,374004,2025-03,Liftvan International
21/03/2025,Osde Organizacion De Servicios Directos Empresarios,Facturas A,301251,2575728,0,0,270451,2575728,2900269,2025-03,Liftvan International
21/03/2025,Corredores Viales Sociedad Anonima,Facturas A,2373373,31823,0,0,6683,31823,39175,2025-03,Liftvan International
21/03/2025,Sucesion De Ursic Boris Rodolfo,Facturas A,11538,82645,0,0,17355,82645,100000,2025-03,Liftvan International
21/03/2025,Terminal 4  S A,Facturas A,601394,391130,0,0,82137,391130,486914,2025-03,Liftvan International
22/03/2025,Carcamo Mercegues Manuel Segundo,Facturas C,387,0,65000,0,0,65000,65000,2025-03,Liftvan International
23/03/2025,Autopistas Urbanas S A,Facturas A,1297047,93410,0,0,19616,93410,125637,2025-03,Liftvan International
24/03/2025,Telecom Argentina Sociedad Anonima,Facturas A,8978011,580096,0,0,124509,580096,725375,2025-03,Liftvan International
25/03/2025,Edenred Argentina Sociedad Anonima,Facturas A,995810,208237,0,0,43730,208237,257922,2025-03,Liftvan International
25/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,25022,3243515,0,0,681138,3243515,3924653,2025-03,Liftvan International
25/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,25018,10383975,0,0,2180635,10383975,12564610,2025-03,Liftvan International
25/03/2025,Ups De Argentina S A,Facturas A,67583,100327,0,0,21069,100327,121396,2025-03,Liftvan International
25/03/2025,Rostagno Federico Alberto,Facturas A,95,0,0,1710000,0,1710000,1710000,2025-03,Liftvan International
25/03/2025,Exolgan Sociedad Anonima,Facturas A,325864,421170,0,0,88446,421170,531095,2025-03,Liftvan International
25/03/2025,Exolgan Sociedad Anonima,Facturas A,325866,532343,0,0,111792,532343,671284,2025-03,Liftvan International
25/03/2025,Cargo Logistics Exim S.R.L.,Notas De Credito A,226,0,0,-706550,0,-706550,-706550,2025-03,Liftvan International
25/03/2025,Deposito Avellaneda Sur S.A.,Notas De Credito A,1973,-8321453,0,0,-1747505,-8321453,-10068958,2025-03,Liftvan International
26/03/2025,Urresti Joaquin Esteban,Facturas A,9168,171855,54512,0,36089,226367,262456,2025-03,Liftvan International
26/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,25042,2987561,0,0,627388,2987561,3614949,2025-03,Liftvan International
26/03/2025,Fadecco S. A.,Facturas A,12479,1293309,0,0,271595,1293309,1592063,2025-03,Liftvan International
26/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,25045,2210331,0,0,464169,2210331,2674500,2025-03,Liftvan International
26/03/2025,Pizzi Jose Luis,Facturas A,197,163000,0,0,34230,163000,197230,2025-03,Liftvan International
26/03/2025,Rodriguez Oscar Alejandro,Facturas A,377,946200,0,0,198702,946200,1144902,2025-03,Liftvan International
26/03/2025,Terminal 4  S A,Facturas A,602081,551081,0,0,115727,551081,686053,2025-03,Liftvan International
26/03/2025,Exolgan Sociedad Anonima,Facturas A,319123,421572,0,0,88530,421572,531602,2025-03,Liftvan International
27/03/2025,Alfema Sociedad De Responsabilidad Limitada,Facturas A,2148,0,0,3011160,0,3011160,3011160,2025-03,Liftvan International
27/03/2025,Urresti Joaquin Esteban,Facturas A,9183,24645,26650,0,5175,51295,56470,2025-03,Liftvan International
27/03/2025,Aurelia S A C I Y F,Facturas A,224962,409345,0,0,85962,409345,503904,2025-03,Liftvan International
27/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,25058,1747174,0,0,366907,1747174,2114081,2025-03,Liftvan International
27/03/2025,Administrative Processing Center Sa S. A.,Facturas A,151071,27108,0,0,5693,27108,32800,2025-03,Liftvan International
27/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,25059,3093805,0,0,649699,3093805,3743504,2025-03,Liftvan International
27/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,25055,1593223,0,0,334577,1593223,1927800,2025-03,Liftvan International
27/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,25053,5184452,0,0,1088735,5184452,6273187,2025-03,Liftvan International
27/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,25062,3583271,0,0,752487,3583271,4335758,2025-03,Liftvan International
27/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,25061,708020,0,0,148684,708020,856704,2025-03,Liftvan International
27/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,25060,1770050,0,0,371710,1770050,2141760,2025-03,Liftvan International
27/03/2025,Asin Jorge Alfredo,Facturas A,272,6500000,0,0,1365000,6500000,7865000,2025-03,Liftvan International
27/03/2025,Distribuidora De Baterias Vg S.R.L.,Facturas A,90,123306,0,0,25894,123306,149200,2025-03,Liftvan International
27/03/2025,Consulmay S.A.,Facturas A,172,350000,0,0,73500,350000,423500,2025-03,Liftvan International
27/03/2025,Mazurkiewich Ramon Daniel,Facturas A,2509,960000,0,0,201600,960000,1161600,2025-03,Liftvan International
27/03/2025,Two  Libreria Srl,Facturas A,374,43934,0,0,9226,43934,53160,2025-03,Liftvan International
27/03/2025,Spitzer Liliana Carlota,Facturas A,422,58100,0,0,12201,58100,70301,2025-03,Liftvan International
27/03/2025,Mazurkiewich Ramon Daniel,Facturas A,2507,720000,0,0,151200,720000,871200,2025-03,Liftvan International
27/03/2025,Sucesion De Ursic Boris Rodolfo,Facturas A,11554,82645,0,0,17355,82645,100000,2025-03,Liftvan International
27/03/2025,Brings Austral S A,Facturas A,51259,391468,0,0,81840,391468,481492,2025-03,Liftvan International
27/03/2025,Mazurkiewich Ramon Daniel,Notas De Credito A,95,-720000,0,0,-151200,-720000,-871200,2025-03,Liftvan International
27/03/2025,Leiria Carlos Alberto,Facturas C,186,0,560000,0,0,560000,560000,2025-03,Liftvan International
27/03/2025,Leiria Carlos Alberto,Facturas C,189,0,1195000,0,0,1195000,1195000,2025-03,Liftvan International
28/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,25063,1697734,0,0,356524,1697734,2054258,2025-03,Liftvan International
28/03/2025,Aeropuertos Argentina 2000 S A,Facturas A,16186,176904,0,0,37128,176904,214032,2025-03,Liftvan International
28/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,25074,1062516,0,0,223128,1062516,1285644,2025-03,Liftvan International
28/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,25075,885430,0,0,185940,885430,1071370,2025-03,Liftvan International
28/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,25076,885430,0,0,185940,885430,1071370,2025-03,Liftvan International
28/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,25077,1062516,0,0,223128,1062516,1285644,2025-03,Liftvan International
28/03/2025,Deposito Avellaneda Sur S.A.,Facturas A,25073,1770860,0,0,371880,1770860,2142740,2025-03,Liftvan International
29/03/2025,Caminos Del Rio Uruguay S A De Construcciones Y Concesiones Viales,Facturas A,1788281,718,0,0,151,718,873,2025-03,Liftvan International
29/03/2025,Ceviara S R L,Facturas A,103601,301661,0,4990,63349,306651,370000,2025-03,Liftvan International
29/03/2025,Corredores Viales Sociedad Anonima,Facturas A,8578855,1040,0,0,218,1040,1264,2025-03,Liftvan International
29/03/2025,Corredores Viales Sociedad Anonima,Facturas A,8631784,21840,0,0,4586,21840,26885,2025-03,Liftvan International
29/03/2025,Caminos Del Rio Uruguay S A De Construcciones Y Concesiones Viales,Facturas A,1806644,8140,0,0,1709,8140,10020,2025-03,Liftvan International
29/03/2025,Corredores Viales Sociedad Anonima,Facturas A,8684561,10400,0,0,2184,10400,12802,2025-03,Liftvan International
29/03/2025,Corredores Viales Sociedad Anonima,Facturas A,8742647,24960,0,0,5241,24960,30725,2025-03,Liftvan International
29/03/2025,Corredores Viales Sociedad Anonima,Facturas A,8655478,8320,0,0,1747,8320,10242,2025-03,Liftvan International
29/03/2025,Transporte Y Logistica Pupiluca S.R.L.,Facturas A,306,1730000,0,0,363300,1730000,2093300,2025-03,Liftvan International
29/03/2025,Martinez Eriberto Omar,Facturas C,13,0,1000000,0,0,1000000,1000000,2025-03,Liftvan International
31/03/2025,Star Shipping Argentina Sociedad Anonima,Facturas A,186453,179550,0,0,37706,179550,217256,2025-03,Liftvan International
31/03/2025,Star Shipping Argentina Sociedad Anonima,Facturas A,186454,0,699580,0,0,699580,699580,2025-03,Liftvan International
31/03/2025,Administrative Processing Center Sa S. A.,Facturas A,151402,27108,0,0,5693,27108,32800,2025-03,Liftvan International
31/03/2025,Star Shipping Argentina Sociedad Anonima,Facturas A,186455,179550,0,0,37706,179550,217256,2025-03,Liftvan International
31/03/2025,Administrative Processing Center Sa S. A.,Facturas A,151403,27108,0,0,5693,27108,32800,2025-03,Liftvan International
31/03/2025,Aeropuertos Argentina 2000 S A,Facturas A,16346,78696,0,0,16395,78696,95091,2025-03,Liftvan International
31/03/2025,Chiemese S.A.,Facturas A,52282,262320,0,5366,55087,267686,326970,2025-03,Liftvan International
31/03/2025,Rosmino Y Cia  Sa,Facturas A,415536,71074,0,0,14926,71074,87137,2025-03,Liftvan International
31/03/2025,Hapag-Lloyd Argentina S.R.L,Facturas A,1185633,0,0,363768,0,363768,363768,2025-03,Liftvan International
31/03/2025,Edenred Argentina Sociedad Anonima,Facturas A,998403,482729,0,0,101373,482729,597908,2025-03,Liftvan International
31/03/2025,Autopistas De Buenos Aires (Aubasa) Sa S. A.,Facturas A,4251154,130172,0,0,27336,130172,164147,2025-03,Liftvan International
31/03/2025,Coordinacion Ecologica Area Metropolitana Sociedad Del Estado,Facturas A,4157957,66539,0,0,13973,66539,83573,2025-03,Liftvan International
31/03/2025,Autopistas Urbanas S A,Facturas A,1314003,184766,0,0,38801,184766,248510,2025-03,Liftvan International
31/03/2025,Rojo Maria Gabriela,Facturas A,23,620000,0,0,130200,620000,750200,2025-03,Liftvan International
31/03/2025,Terminales Rio De La Plata Sociedad Anonima,Facturas A,49602,687497,0,0,144276,687497,865656,2025-03,Liftvan International
31/03/2025,Sorianello Vanesa Silvana,Facturas C,200,0,515040,0,0,515040,515040,2025-03,Liftvan International
01/04/2025,Credito Y Caucion S.A. Compañia De Seguros,Facturas A,391092,41572,1094,0,8752,42666,51418,2025-04,Liftvan International
